STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100926 23:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 04:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 05:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 07:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 08:00,0.29, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 09:00,0.19, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 10:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 11:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 12:00,0.1, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 13:00,0.11, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 14:00,0.14, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 15:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 17:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 18:00,0.24, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 19:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 20:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100927 21:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 00:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 01:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 02:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 03:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 04:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 05:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 06:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 07:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 10:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 11:00,0.25, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 12:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100928 14:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100930 04:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100930 05:00,0.15, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100930 06:00,0.84, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100930 07:00,0.09, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100930 08:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100930 09:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20100930 10:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 01:00,0,g, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 03:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 04:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 05:00,1.5, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 06:00,0.27, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 07:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 08:00,0.11, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 09:00,0.12, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 10:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 11:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 12:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 13:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 16:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 17:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101001 18:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101003 21:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101003 22:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 05:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 06:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 07:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 08:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 10:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 11:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 12:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 13:00,0.14, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 15:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 17:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 18:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 19:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 20:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 21:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101004 22:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101005 00:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101005 01:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101005 02:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101005 03:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101005 10:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101005 12:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101007 08:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101011 19:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101011 20:00,0.77, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101011 21:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101011 22:00,0.15, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101011 23:00,0.15, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101012 00:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101012 01:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101012 03:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101012 04:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101012 06:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101014 16:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101014 17:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101014 18:00,0.1, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101014 19:00,0.16, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101014 20:00,0.14, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101014 21:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101014 22:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101014 23:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101015 00:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101015 01:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101015 02:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101015 04:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101019 02:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101019 03:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101019 04:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101019 05:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101019 06:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101021 10:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101026 02:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101027 03:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101027 04:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101027 05:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101027 06:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101027 07:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101027 14:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101027 15:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101027 16:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101027 17:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101101 01:00,0,g, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 02:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 03:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 04:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 05:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 06:00,0.14, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 07:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 08:00,0.09, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 09:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 10:00,0.12, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 11:00,0.15, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 12:00,0.19, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 13:00,0.1, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 14:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 16:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 17:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 18:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 19:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 20:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 21:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101104 22:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101105 02:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101105 04:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101105 05:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101105 06:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101105 07:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101105 09:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101108 10:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101108 11:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101108 12:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101108 13:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101116 03:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101116 04:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101116 05:00,0.12, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101116 06:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101116 21:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101116 22:00,0.14, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101116 23:00,0.1, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101117 00:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101117 01:00,0.14, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101117 02:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101117 03:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101117 05:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101117 06:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101118 21:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101125 14:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101125 15:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101125 16:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101125 17:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101125 18:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 01:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 02:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 03:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 04:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 05:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 06:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 07:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 08:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 09:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101126 10:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101130 13:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101130 14:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101130 15:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101130 16:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101130 17:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 01:00,0,g, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 02:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 03:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 04:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 05:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 06:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 07:00,0.09, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 08:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 09:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 10:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 11:00,0.15, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 12:00,0.1, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 13:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 14:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 15:00,0.39, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101201 16:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 01:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 02:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 03:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 04:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 05:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 06:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 07:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 08:00,0.16, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 09:00,0.23, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 10:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 11:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 12:00,0.28, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 13:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 17:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 18:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 19:00,0.05, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 20:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 21:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 22:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101212 23:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101213 00:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101213 01:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101213 02:00,0.02, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101213 04:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101213 20:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101213 21:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101213 22:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101213 23:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101214 00:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101214 01:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101214 04:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101214 05:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 11:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 12:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 13:00,0.03, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 14:00,0.04, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 15:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 16:00,0.06, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 17:00,0.1, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 18:00,0.13, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 19:00,0.2, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 20:00,0.2, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 21:00,0.2, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 22:00,0.26, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101226 23:00,0.11, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101227 00:00,0.2, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101227 01:00,0.1, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101227 02:00,0.08, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101227 03:00,0.1, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101227 04:00,0.07, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101227 05:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101227 06:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20101227 07:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20110101 01:00,0,g, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20110102 06:00,0.01, , 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20110102 09:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20110102 12:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20110102 13:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20110107 06:00,0,T, 
COOP:305801,NY CITY CENTRAL PARK NY US,39.6,40.77889,-73.96917,20110107 07:00,0,T, 
